Split,Filename_Removed,Reason
test,NZ_CP085022.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP180760.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_FJ705302.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRHC01000167.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP107382.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JADAJC010000042.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP079148.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP010615.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP138526.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP184083.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRLH01000073.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP177676.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRSI01000278.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP170895.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP015799.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRSB01000268.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MH457201.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP182407.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP126471.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP100231.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP131881.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP121397.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAHMGU010000049.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP056049.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP034007.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP076809.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBAJGU010000054.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAAKGE010000010.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP181119.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRIG01000141.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_HM236409.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRJS01000166.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_PP589886.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_LT960613.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP146450.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAZICI010000034.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP066914.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_KX783440.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_OL697393.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP086539.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP086441.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_VUBB01000018.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_ON109139.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP184150.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MN657088.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAHQJR010000037.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP072715.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP183387.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_PQ872780.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRSF01000246.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MIDY01000144.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP068619.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRIT01000127.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP037462.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP127109.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAKSDT010000002.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MK933275.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP017793.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRKW01000079.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBAFXM010000047.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP170884.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP177854.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_ABDN02000061.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP181118.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_AP022297.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_AP025885.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP124839.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP157602.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_OZ038593.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRLE01000081.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MW999356.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP062738.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP050711.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP073973.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRKR01000123.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP034013.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP171212.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBKHUK010000011.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP074489.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MW052848.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP034017.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_OZ111343.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP091766.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_HF913788.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MIED01000051.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP114748.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP110965.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP192199.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP183389.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_NHNA01000150.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRKW01000082.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP138556.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP162986.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP045262.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_JACKZT010000349.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP114671.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP136818.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_RRSK01000241.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP022441.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_RRPA01000179.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP035893.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_MH785239.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP011293.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_MT039175.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP104833.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_NPIJ01000103.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NC_007187.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP017789.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP053756.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP149357.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_RRLU01000141.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NC_009841.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_RRHL01000181.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP109820.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_LT838203.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_JAHSUE010000087.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP191293.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_RRPH01000156.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_MK312240.2.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_CP065385.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
test,NZ_JAWQEV010000010.1.cleaned.fna,"Exact duplicate (MD5, Val vs Test)"
